timestamp;sensor_id;valor
2025-01-02 01:15:00;TEMP_1;18.05
2025-01-02 01:15:00;LUX_1;0.0
2025-01-02 01:15:00;OCC_1;0.0
2025-01-02 01:30:00;TEMP_1;19.67
2025-01-02 01:30:00;LUX_1;0.0
2025-01-02 01:30:00;OCC_1;0.0
2025-01-02 01:45:00;TEMP_1;19.19
2025-01-02 01:45:00;LUX_1;0.0
2025-01-02 01:45:00;OCC_1;1.0
2025-01-02 02:00:00;TEMP_1;26.23
2025-01-02 02:00:00;LUX_1;0.0
2025-01-02 02:00:00;OCC_1;0.0
2025-01-02 02:15:00;TEMP_1;22.94
2025-01-02 02:15:00;LUX_1;0.0
2025-01-02 02:15:00;OCC_1;0.0
2025-01-02 02:30:00;TEMP_1;23.73
2025-01-02 02:30:00;LUX_1;0.0
2025-01-02 02:30:00;OCC_1;0.0
2025-01-02 02:45:00;TEMP_1;22.35
2025-01-02 02:45:00;LUX_1;0.0
2025-01-02 02:45:00;OCC_1;0.0
2025-01-02 03:00:00;TEMP_1;21.5
2025-01-02 03:00:00;LUX_1;0.0
2025-01-02 03:00:00;OCC_1;0.0
2025-01-02 03:15:00;TEMP_1;21.49
2025-01-02 03:15:00;LUX_1;0.0
2025-01-02 03:15:00;OCC_1;0.0
2025-01-02 03:30:00;TEMP_1;25.41
2025-01-02 03:30:00;LUX_1;0.0
2025-01-02 03:30:00;OCC_1;1.0
2025-01-02 03:45:00;TEMP_1;22.56
2025-01-02 03:45:00;LUX_1;0.0
2025-01-02 03:45:00;OCC_1;0.0
2025-01-02 04:00:00;TEMP_1;21.27
2025-01-02 04:00:00;LUX_1;0.0
2025-01-02 04:00:00;OCC_1;1.0
2025-01-02 04:15:00;TEMP_1;19.92
2025-01-02 04:15:00;LUX_1;0.0
2025-01-02 04:15:00;OCC_1;0.0
2025-01-02 04:30:00;TEMP_1;22.16
2025-01-02 04:30:00;LUX_1;0.0
2025-01-02 04:30:00;OCC_1;0.0
2025-01-02 04:45:00;TEMP_1;21.51
2025-01-02 04:45:00;LUX_1;0.0
2025-01-02 04:45:00;OCC_1;1.0
2025-01-02 05:00:00;TEMP_1;17.05
2025-01-02 05:00:00;LUX_1;0.0
2025-01-02 05:00:00;OCC_1;0.0
2025-01-02 05:15:00;TEMP_1;21.07
2025-01-02 05:15:00;LUX_1;0.0
2025-01-02 05:15:00;OCC_1;0.0
2025-01-02 05:30:00;TEMP_1;19.45
2025-01-02 05:30:00;LUX_1;0.0
2025-01-02 05:30:00;OCC_1;1.0
2025-01-02 05:45:00;TEMP_1;18.34
2025-01-02 05:45:00;LUX_1;0.0
2025-01-02 05:45:00;OCC_1;0.0
2025-01-02 06:00:00;TEMP_1;23.96
2025-01-02 06:00:00;LUX_1;389.87
2025-01-02 06:00:00;OCC_1;1.0
2025-01-02 06:15:00;TEMP_1;23.86
2025-01-02 06:15:00;LUX_1;471.4
2025-01-02 06:15:00;OCC_1;0.0
2025-01-02 06:30:00;TEMP_1;24.18
2025-01-02 06:30:00;LUX_1;562.46
2025-01-02 06:30:00;OCC_1;0.0
2025-01-02 06:45:00;TEMP_1;22.93
2025-01-02 06:45:00;LUX_1;560.57
2025-01-02 06:45:00;OCC_1;0.0
2025-01-02 07:00:00;TEMP_1;24.23
2025-01-02 07:00:00;LUX_1;468.59
2025-01-02 07:00:00;OCC_1;0.0
2025-01-02 07:15:00;TEMP_1;21.91
2025-01-02 07:15:00;LUX_1;619.46
2025-01-02 07:15:00;OCC_1;0.0
2025-01-02 07:30:00;TEMP_1;22.21
2025-01-02 07:30:00;LUX_1;498.12
2025-01-02 07:30:00;OCC_1;0.0
2025-01-02 07:45:00;TEMP_1;22.12
2025-01-02 07:45:00;LUX_1;538.65
2025-01-02 07:45:00;OCC_1;0.0
2025-01-02 08:00:00;TEMP_1;23.2
2025-01-02 08:00:00;LUX_1;500.39
2025-01-02 08:00:00;OCC_1;1.0
2025-01-02 08:15:00;TEMP_1;26.9
2025-01-02 08:15:00;LUX_1;743.91
2025-01-02 08:15:00;OCC_1;1.0
2025-01-02 08:30:00;TEMP_1;25.56
2025-01-02 08:30:00;LUX_1;428.9
2025-01-02 08:30:00;OCC_1;1.0
2025-01-02 08:45:00;TEMP_1;22.07
2025-01-02 08:45:00;LUX_1;571.16
2025-01-02 08:45:00;OCC_1;1.0
2025-01-02 09:00:00;TEMP_1;21.28
2025-01-02 09:00:00;LUX_1;552.67
2025-01-02 09:00:00;OCC_1;1.0
2025-01-02 09:15:00;TEMP_1;24.33
2025-01-02 09:15:00;LUX_1;622.64
2025-01-02 09:15:00;OCC_1;0.0
2025-01-02 09:30:00;TEMP_1;24.82
2025-01-02 09:30:00;LUX_1;612.36
2025-01-02 09:30:00;OCC_1;1.0
2025-01-02 09:45:00;TEMP_1;25.52
2025-01-02 09:45:00;LUX_1;541.75
2025-01-02 09:45:00;OCC_1;1.0
2025-01-02 10:00:00;TEMP_1;22.95
2025-01-02 10:00:00;LUX_1;530.34
2025-01-02 10:00:00;OCC_1;0.0
2025-01-02 10:15:00;TEMP_1;22.01
2025-01-02 10:15:00;LUX_1;502.23
2025-01-02 10:15:00;OCC_1;1.0
2025-01-02 10:30:00;TEMP_1;23.82
2025-01-02 10:30:00;LUX_1;480.45
2025-01-02 10:30:00;OCC_1;0.0
2025-01-02 10:45:00;TEMP_1;23.19
2025-01-02 10:45:00;LUX_1;518.65
2025-01-02 10:45:00;OCC_1;1.0
2025-01-02 11:00:00;TEMP_1;23.28
2025-01-02 11:00:00;LUX_1;584.34
2025-01-02 11:00:00;OCC_1;1.0
2025-01-02 11:15:00;TEMP_1;25.09
2025-01-02 11:15:00;LUX_1;354.06
2025-01-02 11:15:00;OCC_1;1.0
2025-01-02 11:30:00;TEMP_1;17.53
2025-01-02 11:30:00;LUX_1;427.77
2025-01-02 11:30:00;OCC_1;0.0
2025-01-02 11:45:00;TEMP_1;28.1
2025-01-02 11:45:00;LUX_1;471.29
2025-01-02 11:45:00;OCC_1;0.0
2025-01-02 12:00:00;TEMP_1;23.22
2025-01-02 12:00:00;LUX_1;632.13
2025-01-02 12:00:00;OCC_1;1.0
2025-01-02 12:15:00;TEMP_1;24.73
2025-01-02 12:15:00;LUX_1;618.34
2025-01-02 12:15:00;OCC_1;0.0
2025-01-02 12:30:00;TEMP_1;27.21
2025-01-02 12:30:00;LUX_1;415.21
2025-01-02 12:30:00;OCC_1;1.0
2025-01-02 12:45:00;TEMP_1;25.86
2025-01-02 12:45:00;LUX_1;273.15
2025-01-02 12:45:00;OCC_1;1.0
2025-01-02 13:00:00;TEMP_1;25.72
2025-01-02 13:00:00;LUX_1;509.62
2025-01-02 13:00:00;OCC_1;1.0
2025-01-02 13:15:00;TEMP_1;26.47
2025-01-02 13:15:00;LUX_1;525.79
2025-01-02 13:15:00;OCC_1;1.0
2025-01-02 13:30:00;TEMP_1;27.5
2025-01-02 13:30:00;LUX_1;535.18
2025-01-02 13:30:00;OCC_1;1.0
2025-01-02 13:45:00;TEMP_1;23.85
2025-01-02 13:45:00;LUX_1;550.61
2025-01-02 13:45:00;OCC_1;0.0
2025-01-02 14:00:00;TEMP_1;29.86
2025-01-02 14:00:00;LUX_1;700.69
2025-01-02 14:00:00;OCC_1;0.0
2025-01-02 14:15:00;TEMP_1;23.17
2025-01-02 14:15:00;LUX_1;379.82
2025-01-02 14:15:00;OCC_1;1.0
2025-01-02 14:30:00;TEMP_1;22.14
2025-01-02 14:30:00;LUX_1;389.72
2025-01-02 14:30:00;OCC_1;1.0
2025-01-02 14:45:00;TEMP_1;23.75
2025-01-02 14:45:00;LUX_1;471.89
2025-01-02 14:45:00;OCC_1;1.0
2025-01-02 15:00:00;TEMP_1;21.83
2025-01-02 15:00:00;LUX_1;631.14
2025-01-02 15:00:00;OCC_1;1.0
2025-01-02 15:15:00;TEMP_1;23.75
2025-01-02 15:15:00;LUX_1;323.51
2025-01-02 15:15:00;OCC_1;1.0
2025-01-02 15:30:00;TEMP_1;25.0
2025-01-02 15:30:00;LUX_1;640.49
2025-01-02 15:30:00;OCC_1;1.0
2025-01-02 15:45:00;TEMP_1;23.35
2025-01-02 15:45:00;LUX_1;406.92
2025-01-02 15:45:00;OCC_1;1.0
2025-01-02 16:00:00;TEMP_1;27.12
2025-01-02 16:00:00;LUX_1;457.64
2025-01-02 16:00:00;OCC_1;0.0
2025-01-02 16:15:00;TEMP_1;27.71
2025-01-02 16:15:00;LUX_1;673.64
2025-01-02 16:15:00;OCC_1;1.0
2025-01-02 16:30:00;TEMP_1;25.9
2025-01-02 16:30:00;LUX_1;444.43
2025-01-02 16:30:00;OCC_1;1.0
2025-01-02 16:45:00;TEMP_1;24.33
2025-01-02 16:45:00;LUX_1;699.27
2025-01-02 16:45:00;OCC_1;1.0
2025-01-02 17:00:00;TEMP_1;22.8
2025-01-02 17:00:00;LUX_1;729.89
2025-01-02 17:00:00;OCC_1;0.0
2025-01-02 17:15:00;TEMP_1;26.81
2025-01-02 17:15:00;LUX_1;369.51
2025-01-02 17:15:00;OCC_1;1.0
2025-01-02 17:30:00;TEMP_1;26.96
2025-01-02 17:30:00;LUX_1;560.32
2025-01-02 17:30:00;OCC_1;1.0
2025-01-02 17:45:00;TEMP_1;21.98
2025-01-02 17:45:00;LUX_1;448.32
2025-01-02 17:45:00;OCC_1;1.0
2025-01-02 18:00:00;TEMP_1;20.26
2025-01-02 18:00:00;LUX_1;520.23
2025-01-02 18:00:00;OCC_1;0.0
2025-01-02 18:15:00;TEMP_1;25.81
2025-01-02 18:15:00;LUX_1;428.63
2025-01-02 18:15:00;OCC_1;1.0
2025-01-02 18:30:00;TEMP_1;22.41
2025-01-02 18:30:00;LUX_1;476.07
2025-01-02 18:30:00;OCC_1;1.0
2025-01-02 18:45:00;TEMP_1;25.09
2025-01-02 18:45:00;LUX_1;576.81
2025-01-02 18:45:00;OCC_1;1.0
2025-01-02 19:00:00;TEMP_1;16.96
2025-01-02 19:00:00;LUX_1;0.0
2025-01-02 19:00:00;OCC_1;0.0
2025-01-02 19:15:00;TEMP_1;19.25
2025-01-02 19:15:00;LUX_1;0.0
2025-01-02 19:15:00;OCC_1;0.0
2025-01-02 19:30:00;TEMP_1;16.12
2025-01-02 19:30:00;LUX_1;0.0
2025-01-02 19:30:00;OCC_1;0.0
2025-01-02 19:45:00;TEMP_1;15.45
2025-01-02 19:45:00;LUX_1;0.0
2025-01-02 19:45:00;OCC_1;0.0
2025-01-02 20:00:00;TEMP_1;18.75
2025-01-02 20:00:00;LUX_1;0.0
2025-01-02 20:00:00;OCC_1;0.0
2025-01-02 20:15:00;TEMP_1;21.31
2025-01-02 20:15:00;LUX_1;0.0
2025-01-02 20:15:00;OCC_1;0.0
2025-01-02 20:30:00;TEMP_1;19.4
2025-01-02 20:30:00;LUX_1;0.0
2025-01-02 20:30:00;OCC_1;0.0
2025-01-02 20:45:00;TEMP_1;24.14
2025-01-02 20:45:00;LUX_1;0.0
2025-01-02 20:45:00;OCC_1;1.0
2025-01-02 21:00:00;TEMP_1;23.17
2025-01-02 21:00:00;LUX_1;0.0
2025-01-02 21:00:00;OCC_1;0.0
2025-01-02 21:15:00;TEMP_1;23.42
2025-01-02 21:15:00;LUX_1;0.0
2025-01-02 21:15:00;OCC_1;0.0
2025-01-02 21:30:00;TEMP_1;19.48
2025-01-02 21:30:00;LUX_1;0.0
2025-01-02 21:30:00;OCC_1;0.0
2025-01-02 21:45:00;TEMP_1;19.01
2025-01-02 21:45:00;LUX_1;0.0
2025-01-02 21:45:00;OCC_1;0.0
2025-01-02 22:00:00;TEMP_1;20.41
2025-01-02 22:00:00;LUX_1;0.0
2025-01-02 22:00:00;OCC_1;0.0
2025-01-02 22:15:00;TEMP_1;16.65
2025-01-02 22:15:00;LUX_1;0.0
2025-01-02 22:15:00;OCC_1;0.0
2025-01-02 22:30:00;TEMP_1;17.89
2025-01-02 22:30:00;LUX_1;0.0
2025-01-02 22:30:00;OCC_1;0.0
2025-01-02 22:45:00;TEMP_1;21.34
2025-01-02 22:45:00;LUX_1;0.0
2025-01-02 22:45:00;OCC_1;0.0
2025-01-02 23:00:00;TEMP_1;19.15
2025-01-02 23:00:00;LUX_1;0.0
2025-01-02 23:00:00;OCC_1;0.0
2025-01-02 23:15:00;TEMP_1;17.03
2025-01-02 23:15:00;LUX_1;0.0
2025-01-02 23:15:00;OCC_1;0.0
2025-01-02 23:30:00;TEMP_1;16.49
2025-01-02 23:30:00;LUX_1;0.0
2025-01-02 23:30:00;OCC_1;0.0
2025-01-02 23:45:00;TEMP_1;24.58
2025-01-02 23:45:00;LUX_1;0.0
2025-01-02 23:45:00;OCC_1;0.0
2025-01-03 00:00:00;TEMP_1;20.54
2025-01-03 00:00:00;LUX_1;0.0
2025-01-03 00:00:00;OCC_1;0.0
2025-01-03 00:15:00;TEMP_1;19.65
2025-01-03 00:15:00;LUX_1;0.0
2025-01-03 00:15:00;OCC_1;0.0
2025-01-03 00:30:00;TEMP_1;16.03
2025-01-03 00:30:00;LUX_1;0.0
2025-01-03 00:30:00;OCC_1;0.0
2025-01-03 00:45:00;TEMP_1;19.61
2025-01-03 00:45:00;LUX_1;0.0
2025-01-03 00:45:00;OCC_1;0.0
2025-01-03 01:00:00;TEMP_1;19.52
2025-01-03 01:00:00;LUX_1;0.0
2025-01-03 01:00:00;OCC_1;0.0
2025-01-03 01:15:00;TEMP_1;23.12
2025-01-03 01:15:00;LUX_1;0.0
2025-01-03 01:15:00;OCC_1;0.0
2025-01-03 01:30:00;TEMP_1;20.23
2025-01-03 01:30:00;LUX_1;0.0
2025-01-03 01:30:00;OCC_1;1.0
2025-01-03 01:45:00;TEMP_1;19.79
